id,public,gender,region,age
124054,0,0,"zilinsky kraj, zilina",24
124106,0,0,"bratislavsky kraj, malacky",0
124123,0,0,"kosicky kraj, spisska nova ves",19
124213,0,0,"zilinsky kraj, zilina",16
124215,1,0,"bratislavsky kraj, bratislava - petrzalka",0
124233,0,0,"presovsky kraj, humenne",0
124423,0,0,"trenciansky kraj, prievidza",16
124521,1,0,"zilinsky kraj, cadca",22
124529,1,1,"banskobystricky kraj, krupina",16
124591,0,0,"banskobystricky kraj, banska bystrica",0
124636,1,1,"banskobystricky kraj, banska bystrica",20
124735,1,0,"bratislavsky kraj, bratislava - karlova ves",0
124738,0,0,"trenciansky kraj, povazska bystrica",16
124873,0,0,"kosicky kraj, trebisov",0
124874,0,1,"zilinsky kraj, cadca",0
124875,0,0,"presovsky kraj, svidnik",20
124876,0,0,"zilinsky kraj, zilina",0
124877,1,1,"zahranicie, zahranicie - australia",13
124878,1,1,"zilinsky kraj, trstena",0
124879,1,0,"nitriansky kraj, nitra",0
124880,1,1,"zilinsky kraj, cadca",15
124881,1,1,"trnavsky kraj, trnava",15
124882,1,0,"trenciansky kraj, nove mesto nad vahom",0
124883,1,1,"trenciansky kraj, prievidza",0
124884,1,1,"nitriansky kraj, nove zamky",0
124885,1,0,"trenciansky kraj, nova dubnica",21
124886,0,0,"kosicky kraj, kosice - okolie",0
124887,1,0,"banskobystricky kraj, banska bystrica",17
124888,1,1,"presovsky kraj, spisska bela",16
124953,1,0,"kosicky kraj, moldava nad bodvou",23
124992,0,0,"zilinsky kraj, dolny kubin",19
125062,1,0,"trnavsky kraj, galanta",0
125063,1,1,"kosicky kraj, gelnica",0
125064,1,1,"banskobystricky kraj, banska bystrica",0
125065,1,0,"kosicky kraj, kosice - zapad",12
125066,0,0,"zilinsky kraj, tvrdosin",0
125067,1,1,"zahranicie, zahranicie - ostatne",0
125068,1,1,"bratislavsky kraj, bratislava - petrzalka",0
125070,1,1,"nitriansky kraj, nitra",0
125071,0,0,"banskobystricky kraj, detva",0
125072,1,1,"trenciansky kraj, dubnica nad vahom",0
125073,0,0,"banskobystricky kraj, brezno",0
125074,1,1,"presovsky kraj, humenne",15
125075,1,1,"presovsky kraj, poprad",24
125076,1,1,"nitriansky kraj, levice",17
125077,1,1,"nitriansky kraj, komarno",0
125078,1,1,"trenciansky kraj, nova dubnica",0
125097,0,1,"zilinsky kraj, martin",24
125232,1,1,"bratislavsky kraj, bratislava - ruzinov",13
125233,1,1,"kosicky kraj, michalovce",16
125235,1,1,"trnavsky kraj, dunajska streda",0
125236,0,0,"trenciansky kraj, partizanske",18
125237,1,0,"zilinsky kraj, trstena",9
125238,0,1,"presovsky kraj, stropkov",16
125240,1,0,"presovsky kraj, stara lubovna",0
125241,1,0,"kosicky kraj, kosice - zapad",19
125242,1,0,"kosicky kraj, michalovce",0
125243,0,0,"kosicky kraj, gelnica",0
125244,0,0,"trenciansky kraj, novaky",0
125246,1,0,"zilinsky kraj, cadca",0
125268,0,1,"banskobystricky kraj, banska bystrica",16
125341,0,1,"zilinsky kraj, dolny kubin",22
125348,0,0,"zilinsky kraj, bytca",0
125353,1,0,"kosicky kraj, kosice - juh",15
125354,0,0,"kosicky kraj, krompachy",0
125355,0,0,"nitriansky kraj, sahy",19
125356,1,0,"nitriansky kraj, nitra",0
125357,0,0,"presovsky kraj, presov",0
125359,1,0,"trenciansky kraj, nova dubnica",0
125361,1,0,"trenciansky kraj, partizanske",18
125362,0,0,"bratislavsky kraj, malacky",0
125363,0,1,"kosicky kraj, kosice - okolie",16
125365,1,0,"presovsky kraj, presov",0
125366,1,0,"trnavsky kraj, galanta",0
125367,0,0,"zilinsky kraj, rajec",18
125368,0,0,"trenciansky kraj, prievidza",16
125369,0,0,"banskobystricky kraj, zvolen",0
125511,0,1,"zilinsky kraj, zilina",0
125550,0,1,"presovsky kraj, stropkov",19
125552,1,1,"banskobystricky kraj, banska bystrica",20
125559,1,0,"banskobystricky kraj, banska bystrica",0
125560,1,1,"zilinsky kraj, liptovsky hradok",14
125561,0,1,"trenciansky kraj, banovce nad bebravou",18
125562,1,0,"kosicky kraj, kosice - juh",15
125563,0,0,"trenciansky kraj, bojnice",0
125565,1,0,"banskobystricky kraj, banska stiavnica",21
125566,0,1,"presovsky kraj, stara lubovna",0
125567,1,1,"kosicky kraj, kosice - krasna nad hornadom",0
125568,0,1,"nitriansky kraj, vrable",0
125569,1,0,"kosicky kraj, michalovce",18
125570,0,1,"presovsky kraj, presov",0
125583,0,0,"banskobystricky kraj, banska bystrica",18
125748,0,1,"banskobystricky kraj, banska bystrica",0
125772,1,0,"trenciansky kraj, partizanske",0
125773,0,0,"trnavsky kraj, senica",22
125775,1,1,"trnavsky kraj, galanta",14
125776,1,1,"trnavsky kraj, galanta",17
125777,1,0,"zilinsky kraj, zilina",0
125779,1,0,"presovsky kraj, humenne",0
125780,0,1,"nitriansky kraj, topolcany",0
125781,0,0,"nitriansky kraj, nitra",14
125782,0,1,"nitriansky kraj, nitra",0
125783,1,0,"trenciansky kraj, prievidza",0
125784,1,0,"nitriansky kraj, sala",21
125785,0,1,"trnavsky kraj, trnava",17
125786,0,1,"presovsky kraj, poprad",0
125787,0,0,"nitriansky kraj, nove zamky",16
125788,1,1,"bratislavsky kraj, bratislava - ruzinov",17
125794,0,0,"zilinsky kraj, martin",22
125815,1,0,"kosicky kraj, moldava nad bodvou",0
125870,1,0,"banskobystricky kraj, brezno",12
125899,1,1,"zilinsky kraj, rajec",24
125902,0,0,"kosicky kraj, spisska nova ves",0
125903,1,0,"trnavsky kraj, senica",16
125904,1,1,"banskobystricky kraj, zvolen",0
125905,1,0,"trnavsky kraj, galanta",0
125906,1,0,"kosicky kraj, strazske",0
125907,1,1,"presovsky kraj, snina",19
125908,1,0,"banskobystricky kraj, banska bystrica",0
125910,0,0,"bratislavsky kraj, senec",17
125912,1,0,"bratislavsky kraj, bratislava - devinska nova ves",13
125913,1,0,"kosicky kraj, michalovce",22
125914,0,1,"kosicky kraj, michalovce",21
125915,0,1,"trenciansky kraj, trencin",0
125918,0,0,"kosicky kraj, kosice - ostatne",27
125920,1,1,"zahranicie, zahranicie - usa",0
126105,1,0,"nitriansky kraj, nove zamky",11
126106,1,0,"presovsky kraj, presov",0
126107,1,1,"zilinsky kraj, zilina",0
126108,1,0,"zilinsky kraj, dolny kubin",0
126111,0,0,"zahranicie, zahranicie - ostatne",0
126114,0,1,"bratislavsky kraj, senec",0
126118,1,1,"trenciansky kraj, handlova",18
126120,0,0,"kosicky kraj, kosice - zapad",0
126121,1,1,"banskobystricky kraj, detva",12
126122,1,1,"trnavsky kraj, senica",0
126211,0,1,"zahranicie, zahranicie - francuzsko",17
126212,1,0,"zahranicie, zahranicie - ostatne",18
126213,0,0,"nitriansky kraj, nitra",16
126214,1,0,"banskobystricky kraj, lucenec",0
126219,1,1,"bratislavsky kraj, bratislava - okolie",0
126220,0,0,"banskobystricky kraj, detva",0
126221,1,0,"bratislavsky kraj, malacky",19
126222,1,0,"presovsky kraj, levoca",20
126223,1,1,"banskobystricky kraj, poltar",0
126224,1,1,"presovsky kraj, humenne",0
126225,1,1,"kosicky kraj, michalovce",0
126226,1,1,"trnavsky kraj, senica",0
126227,1,0,"banskobystricky kraj, zvolen",0
126230,1,0,"zilinsky kraj, cadca",15
126332,0,0,"banskobystricky kraj, banska bystrica",0
126417,1,1,"zilinsky kraj, ruzomberok",27
126422,1,0,"kosicky kraj, kralovsky chlmec",0
126489,0,1,"presovsky kraj, bardejov",16
126490,1,1,"zahranicie, zahranicie - australia",17
126491,1,1,"kosicky kraj, spisska nova ves",0
126494,1,1,"trenciansky kraj, prievidza",0
126496,1,1,"nitriansky kraj, topolcany",14
126499,1,0,"nitriansky kraj, levice",11
126503,1,0,"nitriansky kraj, nitra",0
126505,1,0,"nitriansky kraj, zlate moravce",16
126507,0,0,"zahranicie, zahranicie - usa",13
126508,1,1,"trenciansky kraj, nove mesto nad vahom",15
126510,1,0,"banskobystricky kraj, zvolen",16
126561,0,1,"zilinsky kraj, trstena",18
126576,0,1,"zilinsky kraj, zilina",24
126593,0,0,"banskobystricky kraj, banska bystrica",18
126601,0,0,"zilinsky kraj, trstena",0
126621,0,1,"zilinsky kraj, zilina",0
126622,1,0,"banskobystricky kraj, banska bystrica",0
126677,1,0,"trenciansky kraj, stara tura",0
126703,0,0,"kosicky kraj, velke kapusany",21
126712,1,0,"presovsky kraj, spisska bela",0
126783,1,1,"bratislavsky kraj, senec",29
126801,1,0,"bratislavsky kraj, bratislava - petrzalka",0
126804,1,0,"zahranicie, zahranicie - ostatne",0
126834,0,1,"trenciansky kraj, puchov",0
126835,1,1,"kosicky kraj, kosice - zapad",21
126836,0,1,"kosicky kraj, kosice - sidlisko tahanovce",0
126838,1,0,"presovsky kraj, vranov nad toplou",0
126839,1,1,"trnavsky kraj, trnava",0
126841,1,0,"nitriansky kraj, levice",0
126842,0,1,"trnavsky kraj, holic",19
126843,1,0,"kosicky kraj, kosice - okolie",0
126844,1,1,"zilinsky kraj, namestovo",0
126846,1,1,"presovsky kraj, humenne",14
126847,1,1,"zilinsky kraj, ruzomberok",0
126849,0,1,"kosicky kraj, kosice - okolie",16
126851,1,1,"presovsky kraj, kezmarok",19
126855,0,1,"nitriansky kraj, nitra",16
126977,0,0,"banskobystricky kraj, zvolen",0
126995,1,1,"trnavsky kraj, sered",0
127013,1,0,"banskobystricky kraj, ziar nad hronom",20
127014,1,0,"kosicky kraj, kosice - okolie",13
127017,1,0,"kosicky kraj, kosice - okolie",0
127018,1,1,"banskobystricky kraj, detva",10
127019,1,0,"zahranicie, zahranicie - ostatne",23
127020,0,1,"bratislavsky kraj, bratislava - ostatne",21
127023,0,1,"trenciansky kraj, prievidza",16
127025,1,1,"trenciansky kraj, povazska bystrica",14
127026,1,0,"bratislavsky kraj, bratislava - okolie",0
127027,1,1,"nitriansky kraj, nitra",36
127029,1,1,"zahranicie, zahranicie - usa",19
127030,1,1,"zilinsky kraj, namestovo",0
127152,1,1,"trnavsky kraj, hlohovec",13
127153,1,0,"nitriansky kraj, komarno",0
127154,0,0,"trenciansky kraj, trencin",0
127155,1,1,"kosicky kraj, kosice - sidlisko tahanovce",13
127156,1,0,"kosicky kraj, michalovce",17
127157,1,1,"trenciansky kraj, handlova",0
127158,1,1,"trenciansky kraj, puchov",19
127159,0,0,"bratislavsky kraj, bratislava - lamac",21
127161,1,0,"nitriansky kraj, topolcany",0
127163,0,0,"nitriansky kraj, nitra",16
127164,1,0,"trnavsky kraj, senica",17
127165,1,1,"presovsky kraj, levoca",18
127166,0,0,"trenciansky kraj, nove mesto nad vahom",17
127167,1,0,"nitriansky kraj, nove zamky",15
127176,1,0,"banskobystricky kraj, banska bystrica",0
127283,1,1,"zilinsky kraj, cadca",0
127286,1,1,"zilinsky kraj, bytca",18
127311,1,1,"trnavsky kraj, trnava",22
127376,1,0,"banskobystricky kraj, brezno",0
127379,1,1,"kosicky kraj, kosice - saca",0
127390,1,0,"presovsky kraj, vranov nad toplou",0
127391,1,1,"zilinsky kraj, martin",0
127392,1,1,"trenciansky kraj, puchov",21
127393,1,1,"trenciansky kraj, puchov",18
127394,1,1,"zilinsky kraj, martin",13
127395,0,1,"nitriansky kraj, surany",0
127396,0,0,"nitriansky kraj, kolarovo",0
127397,0,1,"nitriansky kraj, nove zamky",16
127399,1,0,"presovsky kraj, poprad",0
127400,0,0,"zahranicie, zahranicie - usa",22
127402,1,1,"banskobystricky kraj, lucenec",19
127403,0,0,"trenciansky kraj, puchov",24
127404,0,0,"zahranicie, zahranicie - ostatne",0
127405,1,0,"presovsky kraj, presov",16
127406,0,0,"kosicky kraj, sobrance",0
127407,0,0,"nitriansky kraj, nove zamky",0
127408,1,1,"trenciansky kraj, novaky",0
127539,1,1,"zilinsky kraj, cadca",17
127582,1,1,"kosicky kraj, trebisov",0
127606,1,1,"trenciansky kraj, povazska bystrica",0
127607,1,0,"kosicky kraj, spisska nova ves",0
127608,0,0,"trnavsky kraj, sered",0
127609,0,0,"kosicky kraj, michalovce",19
127611,1,1,"trenciansky kraj, trencin",14
127612,0,1,"nitriansky kraj, nitra",14
127613,1,1,"banskobystricky kraj, banska stiavnica",0
127615,0,0,"zahranicie, zahranicie - usa",0
127616,0,0,"zilinsky kraj, ruzomberok",19
127617,1,0,"zahranicie, zahranicie - usa",15
127618,1,0,"bratislavsky kraj, bratislava - ruzinov",0
127619,1,1,"zilinsky kraj, tvrdosin",16
127620,1,0,"zilinsky kraj, zilina",13
127621,1,0,"presovsky kraj, presov",15
127755,1,1,"banskobystricky kraj, banska bystrica",24
127763,1,0,"zilinsky kraj, namestovo",20
127782,1,1,"zilinsky kraj, cadca",26
127791,0,0,"kosicky kraj, kosice - zapad",0
127792,1,1,"banskobystricky kraj, brezno",12
127793,1,1,"zahranicie, zahranicie - usa",17
127797,0,0,"kosicky kraj, moldava nad bodvou",0
127799,0,0,"trnavsky kraj, senica",0
127802,0,0,"zahranicie, zahranicie - gb",15
127805,0,0,"trenciansky kraj, dubnica nad vahom",0
127958,0,0,"banskobystricky kraj, banska stiavnica",0
128000,1,0,"trnavsky kraj, galanta",11
128001,1,0,"trenciansky kraj, trencin",15
128002,1,0,"bratislavsky kraj, bratislava - okolie",20
128003,1,0,"trnavsky kraj, gbely",20
128004,0,1,"bratislavsky kraj, bratislava - ruzinov",0
128005,0,0,"zahranicie, zahranicie - nemecko",0
128006,1,1,"trenciansky kraj, puchov",14
128007,0,0,"banskobystricky kraj, ziar nad hronom",15
128008,1,0,"trenciansky kraj, handlova",0
128009,0,0,"ceska republika, cz - praha",0
128010,1,0,"banskobystricky kraj, revuca",14
128011,1,0,"bratislavsky kraj, senec",18
128012,1,1,"trnavsky kraj, senica",0
128016,1,1,"zahranicie, zahranicie - ostatne",0
128133,1,1,"bratislavsky kraj, bratislava - petrzalka",28
128138,0,0,"kosicky kraj, spisska nova ves",0
128143,1,1,"banskobystricky kraj, banska bystrica",23
128144,0,0,"bratislavsky kraj, bratislava - ruzinov",22
128146,1,1,"zilinsky kraj, dolny kubin",0
128148,0,0,"zilinsky kraj, cadca",16
128149,1,0,"nitriansky kraj, nitra",0
128150,0,0,"bratislavsky kraj, bratislava - nove mesto",0
128151,1,0,"trenciansky kraj, povazska bystrica",14
128152,0,0,"bratislavsky kraj, bratislava - nove mesto",0
128153,1,1,"zilinsky kraj, zilina",0
128154,0,0,"nitriansky kraj, levice",19
128155,1,1,"zilinsky kraj, liptovsky hradok",15
128156,0,0,"ceska republika, cz - plzensky kraj",20
128157,1,1,"kosicky kraj, kosice - zapad",0
128158,1,0,"zilinsky kraj, dolny kubin",11
128160,0,1,"trenciansky kraj, prievidza",19
128162,0,1,"nitriansky kraj, nitra",28
128163,1,0,"bratislavsky kraj, modra",0
128180,1,0,"zilinsky kraj, zilina",15
128256,0,0,"zilinsky kraj, dolny kubin",21
128276,0,0,"kosicky kraj, kosice - sidlisko tahanovce",0
128277,1,0,"kosicky kraj, michalovce",15
128278,0,0,"kosicky kraj, spisska nova ves",0
128279,1,0,"presovsky kraj, bardejov",15
128280,1,0,"kosicky kraj, spisska nova ves",0
128281,1,0,"zahranicie, zahranicie - usa",0
128282,0,1,"nitriansky kraj, zlate moravce",27
128283,1,0,"trnavsky kraj, sered",0
128284,1,0,"bratislavsky kraj, bratislava - ruzinov",23
128285,1,0,"kosicky kraj, kosice - sidlisko tahanovce",19
128286,1,0,"bratislavsky kraj, bratislava - okolie",0
128287,1,1,"trnavsky kraj, skalica",24
128288,0,0,"trenciansky kraj, partizanske",18
128290,1,0,"zilinsky kraj, zilina",10
128292,0,1,"zahranicie, zahranicie - nemecko",21
128294,1,0,"kosicky kraj, trebisov",0
128296,1,0,"kosicky kraj, kosice - juh",0
128298,0,0,"nitriansky kraj, sala",0
128305,1,0,"bratislavsky kraj, bratislava - okolie",24
128333,1,1,"ceska republika, cz - plzensky kraj",0
128335,1,0,"bratislavsky kraj, bratislava - ostatne",23
128462,0,0,"zahranicie, zahranicie - usa",0
128463,0,0,"presovsky kraj, poprad",0
128470,1,0,"zilinsky kraj, zilina",15
128477,0,0,"kosicky kraj, kosice - dargovskych hrdinov",0
128583,0,1,"presovsky kraj, presov",15
128584,0,0,"kosicky kraj, trebisov",0
128585,1,1,"presovsky kraj, stara lubovna",26
128586,0,1,"presovsky kraj, bardejov",0
128587,1,0,"kosicky kraj, michalovce",0
128588,1,1,"presovsky kraj, snina",0
128589,0,0,"trnavsky kraj, senica",0
128590,1,0,"banskobystricky kraj, zvolen",19
128591,1,0,"presovsky kraj, humenne",12
128593,1,0,"nitriansky kraj, levice",11
128594,1,0,"kosicky kraj, trebisov",0
128595,1,0,"kosicky kraj, michalovce",0
128596,1,1,"kosicky kraj, kosice - okolie",20
128598,1,1,"trenciansky kraj, prievidza",0
128599,1,1,"banskobystricky kraj, banska bystrica",21
128610,1,1,"banskobystricky kraj, banska bystrica",14
128611,0,0,"banskobystricky kraj, brezno",14
128612,1,1,"banskobystricky kraj, brezno",29
128614,1,1,"banskobystricky kraj, brezno",15
128615,1,1,"banskobystricky kraj, banska bystrica",14
128616,0,1,"banskobystricky kraj, banska bystrica",18
128617,0,1,"banskobystricky kraj, banska bystrica",0
128618,1,1,"banskobystricky kraj, banska bystrica",0
128619,1,1,"banskobystricky kraj, banska bystrica",0
128620,0,0,"banskobystricky kraj, banska bystrica",0
128621,1,0,"banskobystricky kraj, banska bystrica",16
128669,0,0,"banskobystricky kraj, banska bystrica",0
128670,1,1,"banskobystricky kraj, banska bystrica",15
128673,1,1,"bratislavsky kraj, bratislava - okolie",0
128675,1,1,"banskobystricky kraj, banska bystrica",15
128676,0,0,"banskobystricky kraj, banska bystrica",16
128677,1,0,"zahranicie, zahranicie - francuzsko",0
128682,0,1,"trnavsky kraj, holic",0
128685,1,1,"banskobystricky kraj, banska bystrica",16
128686,1,1,"banskobystricky kraj, banska bystrica",0
128687,0,1,"banskobystricky kraj, brezno",14
128713,1,1,"banskobystricky kraj, banska bystrica",16
128715,1,1,"banskobystricky kraj, banska bystrica",17
128785,1,0,"banskobystricky kraj, banska stiavnica",18
128806,1,1,"banskobystricky kraj, banska bystrica",16
128807,1,0,"banskobystricky kraj, banska bystrica",0
128813,1,1,"banskobystricky kraj, banska bystrica",0
128816,1,0,"banskobystricky kraj, banska bystrica",19
128852,0,0,"nitriansky kraj, nove zamky",0
128854,0,1,"nitriansky kraj, levice",14
128857,1,1,"banskobystricky kraj, krupina",20
128858,1,1,"banskobystricky kraj, zarnovica",22
128859,1,1,"bratislavsky kraj, bratislava - okolie",0
128860,0,0,"zahranicie, zahranicie - ostatne",16
128861,0,0,"kosicky kraj, michalovce",15
128862,1,1,"kosicky kraj, kosice - okolie",14
128863,1,1,"kosicky kraj, kosice - ostatne",17
128864,1,0,"zahranicie, zahranicie - usa",0
128865,1,1,"kosicky kraj, roznava",19
128866,1,1,"nitriansky kraj, surany",24
128868,0,1,"banskobystricky kraj, krupina",17
128869,1,1,"trnavsky kraj, hlohovec",0
128870,1,1,"bratislavsky kraj, senec",0
128871,1,0,"presovsky kraj, presov",0
128873,1,1,"bratislavsky kraj, bratislava - ostatne",0
128874,0,1,"banskobystricky kraj, banska bystrica",15
128891,1,1,"banskobystricky kraj, banska bystrica",17
128892,1,0,"banskobystricky kraj, banska bystrica",16
128895,0,0,"banskobystricky kraj, brezno",0
128897,0,0,"banskobystricky kraj, banska bystrica",16
128899,0,0,"zahranicie, zahranicie - ostatne",0
128978,0,0,"banskobystricky kraj, banska bystrica",16
128979,1,0,"banskobystricky kraj, banska bystrica",15
128981,0,0,"banskobystricky kraj, banska bystrica",0
128983,1,1,"banskobystricky kraj, banska bystrica",13
128985,1,1,"banskobystricky kraj, banska bystrica",17
128987,1,0,"banskobystricky kraj, banska bystrica",14
128988,1,1,"banskobystricky kraj, banska bystrica",17
128989,1,1,"banskobystricky kraj, banska bystrica",0
128990,1,1,"banskobystricky kraj, banska bystrica",12
128991,1,1,"banskobystricky kraj, banska bystrica",0
128992,1,1,"banskobystricky kraj, banska bystrica",11
128993,1,1,"banskobystricky kraj, banska bystrica",0
128997,1,0,"banskobystricky kraj, lucenec",22
129001,1,0,"banskobystricky kraj, banska bystrica",18
129046,1,1,"zahranicie, zahranicie - gb",18
129052,1,0,"banskobystricky kraj, zvolen",19
129053,0,0,"ceska republika, cz - ustecky kraj",0
129055,0,0,"zilinsky kraj, martin",16
129056,1,1,"presovsky kraj, presov",15
129058,0,1,"presovsky kraj, podolinec",14
129059,0,1,"zilinsky kraj, martin",40
129061,1,0,"kosicky kraj, kosice - ostatne",0
129064,0,1,"nitriansky kraj, nove zamky",0
129066,1,1,"presovsky kraj, vranov nad toplou",0
129069,1,0,"trnavsky kraj, trnava",0
129070,1,0,"kosicky kraj, michalovce",22
129071,1,1,"kosicky kraj, spisska nova ves",21
129073,0,1,"kosicky kraj, kosice - zapad",0
129173,1,0,"banskobystricky kraj, brezno",0
129187,0,0,"trenciansky kraj, prievidza",0
129190,0,0,"nitriansky kraj, levice",17
129255,0,0,"zilinsky kraj, martin",19
129258,1,1,"trenciansky kraj, prievidza",12
129261,1,0,"zilinsky kraj, zilina",0
129278,0,1,"kosicky kraj, michalovce",16
129279,1,0,"nitriansky kraj, sala",0
129283,1,1,"presovsky kraj, stara lubovna",0
129285,0,1,"presovsky kraj, poprad",24
